id,name,date,genre,description,backdrop,poster
571627,The Divine Fury,2019-07-31,"Action, Horror","After waking up with mysterious wounds on his hands, a champion fighter finds himself in an otherworldly battle against evil forces that wreak havoc in the human world.",/7cGsa6sqTFsrws322p0QaIe7GUX.jpg,/9Z2qT9iZYLzzsCSYu7A4SEQsKX0.jpg
462883,Woody Woodpecker,2017-10-05,"Animation, Comedy, Family",Woody Woodpecker enters a turf war with a big city lawyer wanting to tear down his home in an effort to build a house to flip.,/lkCDvf3QjXpAycm896oH1LRTK5X.jpg,/vFGUsJTa8z0OfDTbjdyppAireeB.jpg
10882,Sleeping Beauty,1959-02-17,"Fantasy, Animation, Romance, Family","A beautiful princess born in a faraway kingdom is destined by a terrible curse to prick her finger on the spindle of a spinning wheel and fall into a deep sleep that can only be awakened by true love's first kiss. Determined to protect her, her parents ask three fairies to raise her in hiding. But the evil Maleficent is just as determined to seal the princess's fate.",/4CryneVBqNPqmXR206snm7491gT.jpg,/hsQD3U3P8wkU63jgKg9TlK5oxK3.jpg
117263,Olympus Has Fallen,2013-03-20,"Action, Thriller","When the White House (Secret Service Code: ""Olympus"") is captured by a terrorist mastermind and the President is kidnapped, disgraced former Presidential guard Mike Banning finds himself trapped within the building. As the national security team scrambles to respond, they are forced to rely on Banning's inside knowledge to help retake the White House, save the President and avert an even bigger disaster.",/2ZusF7y230mM1NRlg9Ktgrak9Dg.jpg,/gKnx04MxnKcf5uOdhHhAAkqcCg.jpg
2383,The Bear,1988-10-21,"Adventure, Drama, Family",An orphan bear cub hooks up with an adult male as they try to dodge human hunters.,/wC7CmxxtBF9ST6mAUPKvLgaRGnZ.jpg,/tzZZ68P93eUK3E1gAJXRjFtnNkZ.jpg
12279,Spy Kids 3-D: Game Over,2003-07-25,"Action, Adventure, Comedy, Family, Science Fiction","Carmen's caught in a virtual reality game designed by the Kids' new nemesis, the Toymaker. It's up to Juni to save his sister, and ultimately the world.",/bmuTrxbPcr1nKCsV5YWWJi73PGR.jpg,/oP53PyexPlQd1xDt8kkvX5LdQdT.jpg
278154,Ice Age: Collision Course,2016-06-23,"Adventure, Animation, Family, Comedy, Science Fiction","Set after the events of Continental Drift, Scrat's epic pursuit of his elusive acorn catapults him outside of Earth, where he accidentally sets off a series of cosmic events that transform and threaten the planet. To save themselves from peril, Manny, Sid, Diego, and the rest of the herd leave their home and embark on a quest full of thrills and spills, highs and lows, laughter and adventure while traveling to exotic new lands and locations.",/lyt9DYP0Suy1j8XnjJl0saVOs8K.jpg,/1VCRVaBObV3ZLDuuYQHCs87NBmi.jpg
262500,Insurgent,2015-03-18,"Action, Adventure, Science Fiction, Thriller",Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart.,/g6E3007axIAMfVvMP5gJhsttZ5X.jpg,/dP5Fb6YRfzmCQtRbHOr2kO7tJW9.jpg
16290,Jackass 3D,2010-10-15,"Comedy, Documentary, Action","Johnny Knoxville, Bam Margera, Steve-O, Wee Man and the rest of their fearless and foolhardy friends take part in another round of outrageous pranks and stunts. In addition to standing in the path of a charging bull, launching themselves into the air and crashing through various objects, the guys perform in segments such as ""Sweatsuit Cocktail,"" ""Beehive Tetherball"" and ""Lamborghini Tooth Pull.""",/mWSiGzHPpIQyqpQ7QI4H4rbtqwD.jpg,/rqK0MkfpWT2DpFjNzkvjHf0vxZ4.jpg
360789,"Sexo, Sexo e Sexo",1984-09-21,Crime,null,,/whuQjGVlqeHyggFAyDg3x9fd5Ay.jpg
139038,A Haunted House,2013-01-11,"Comedy, Horror","Malcolm and Kisha move into their dream home, but soon learn a demon also resides there. When Kisha becomes possessed, Malcolm - determined to keep his sex life on track - turns to a priest, a psychic, and a team of ghost-busters for help in this spoof of all the ""found-footage/documentary style"" films released in recent years.",/akKBMXHEesqfuoYFt7LaRptFAO0.jpg,/skQt53YE2iyOftXj5afJkHmYxLW.jpg
107846,Escape Plan,2013-10-09,"Action, Thriller","Ray Breslin is the world's foremost authority on structural security. After analyzing every high security prison and learning a vast array of survival skills so he can design escape-proof prisons, his skills are put to the test. He's framed and incarcerated in a master prison he designed himself. He needs to escape and find the person who put him behind bars.",/ix9WYBqQ2xSZCgyeQ1vVdrbaFa4.jpg,/zdnChkdppJjXl8lvwRz8vn6cs2s.jpg
119892,The Monkey King,2014-01-09,"Action, Adventure, Family","Sun Wukong is a monkey born from a heavenly stone who acquires supernatural powers. After rebelling against heaven and being imprisoned under a mountain for 500 years, he later accompanies the monk Xuanzang on a journey to India. Thus, according to legend, Buddhism is brought to ancient China.",/xW6ZbgVox0olPGxhu8Rvycy8y8G.jpg,/p9Atjcbidu4DsM7EQltiTZbrvkM.jpg
116322,La leyenda de la Llorona,2011-10-21,"Family, Animation","Leo San Juan, el joven héroe de ""La Leyenda de la Nahuala"", está de regreso en una tenebrosa misión: atrapar a La Llorona, el maléfico espectro que desde hace siglos mantiene aterrorizado al pueblo de Xochimilco. Utilizando su experiencia como cazafantasmas, Leo y sus compañeros de aventura, logran dar con La Llorona y hacen hasta lo imposible por vencerla. Sin embargo, todos sus esfuerzos no sólo resultan inútiles, sino que ellos mismos terminan sufriendo la maldición de La Llorona...",/hAPFqgzldI2QaD7YX6j0ylRyRsn.jpg,/3oIXDvwbTZF0G8XnMcUp7EzOFXF.jpg
475215,Mirai,2018-06-16,"Animation, Family, Fantasy, Adventure, Drama",The movie follows a 4-year old boy who is struggling to cope with the arrival of a little sister in the family until things turn magical. A mysterious garden in the backyard of the boy's home becomes a gateway allowing the child to travel back in time and encounter his mother as a little girl and his great-grandfather as a young man. These fantasy-filled adventures allow the child to change his perspective and help him become the big brother he was meant to be.,/r2FXILO1vUKXGS9xnPva4kkjdHo.jpg,/b9XvI4Nehzi0nXyNVD6DtT39P6l.jpg
419479,The Babysitter,2017-10-13,"Horror, Comedy","When Cole stays up past his bedtime, he discovers that his hot babysitter is part of a Satanic cult that will stop at nothing to keep him quiet.",/tBhkqRxbANdYRhv7mLHfKEMcOZF.jpg,/86a7GRVRCwfl7wdI4QadyvKa6Zu.jpg
20048,Confessions of a Shopaholic,2009-02-05,"Comedy, Romance","In the glamorous world of New York City, Rebecca Bloomwood is a fun-loving girl who is really good at shopping-a little too good, perhaps. She dreams of working for her favorite fashion magazine, but can't quite get her foot in the door-until ironically, she snags a job as an advice columnist for a financial magazine published by the same company.",/4MFuzHsbiz6YZbq9Y5m0g6HrNSW.jpg,/r17R9OIC0pKDqqsNore6atYLCVZ.jpg
141052,Justice League,2017-11-15,"Action, Adventure, Fantasy, Science Fiction","Fuelled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne and Diana Prince assemble a team of metahumans consisting of Barry Allen, Arthur Curry and Victor Stone to face the catastrophic threat of Steppenwolf and the Parademons who are on the hunt for three Mother Boxes on Earth.",/jorgjEk6a0bed6jdR5wu4S6ZvRm.jpg,/eifGNCSDuxJeS1loAXil5bIGgvC.jpg
305470,Power Rangers,2017-03-23,"Science Fiction, Action, Adventure","Saban's Power Rangers follows five ordinary teens who must become something extraordinary when they learn that their small town of Angel Grove — and the world — is on the verge of being obliterated by an alien threat. Chosen by destiny, our heroes quickly discover they are the only ones who can save the planet. But to do so, they will have to overcome their real-life issues and before it’s too late, band together as the Power Rangers.",/5H0Ep2ZbuRomI19jUL2LbDj74w1.jpg,/iRAZIEgfB9N0BObV0QI61Nxh92h.jpg
77866,Contraband,2012-01-12,"Thriller, Action, Drama, Crime","When his brother-in-law runs afoul of a drug lord, family man Chris Farraday turns to a skill he abandoned long ago—smuggling—to repay the debt. But the job goes wrong, and Farraday finds himself wanted by cops, crooks and killers alike.",/6yFr3UgeNbgwpA4ojnfPdmZiAZH.jpg,/dNNjyZQ0zVtmPa74nJE63Kn0xEx.jpg
14442,Ella Enchanted,2004-04-09,"Family, Fantasy, Comedy","Ella lives in a magical world in which each child, at the moment of their birth, is given a virtuous ""gift"" from a fairy godmother. Ella's so-called gift, however, is obedience. This birthright proves itself to be quite the curse once Ella finds herself in the hands of several unscrupulous characters whom she quite literally cannot disobey. Determined to gain control of her life and decisions, Ella sets off on a journey to find her fairy godmother who she hopes will lift the curse. The path, however, isn't easy -- Ella must outwit a slew of unpleasant obstacles including ogres, giants, wicked stepsisters, elves and Prince Charmont's evil uncle, who wants to take over the crown and rule the kingdom.",/rZ820qc7Ixc8Th2ocNzcocFmUgk.jpg,/dH8yHmqUra0gqzMJJKXiyfKkB57.jpg
2454,The Chronicles of Narnia: Prince Caspian,2008-05-15,"Adventure, Family, Fantasy","One year after their incredible adventures in the Lion, the Witch and the Wardrobe, Peter, Edmund, Lucy and Susan Pevensie return to Narnia to aid a young prince whose life has been threatened by the evil King Miraz. Now, with the help of a colorful cast of new characters, including Trufflehunter the badger and Nikabrik the dwarf, the Pevensie clan embarks on an incredible quest to ensure that Narnia is returned to its rightful heir.",/ust0K60AYegrKkE34ONo66r7Hfx.jpg,/qxz3WIyjZiSKUhaTIEJ3c1GcC9z.jpg
57201,The Lone Ranger,2013-07-03,"Action, Adventure, Western","The Texas Rangers chase down a gang of outlaws led by Butch Cavendish, but the gang ambushes the Rangers, seemingly killing them all. One survivor is found, however, by an American Indian named Tonto, who nurses him back to health. The Ranger, donning a mask and riding a white stallion named Silver, teams up with Tonto to bring the unscrupulous gang and others of that ilk to justice.",/esxoiZoDQydeyEX1tJcSbuigI3a.jpg,/p3OvQFa5lhbwSAhPygwnlugie1d.jpg
353486,Jumanji: Welcome to the Jungle,2017-12-09,"Adventure, Action, Comedy, Fantasy","The tables are turned as four teenagers are sucked into Jumanji's world - pitted against rhinos, black mambas and an endless variety of jungle traps and puzzles. To survive, they'll play as characters from the game.",/zJDMuXQDraHjtF53wikmyBQIcYe.jpg,/pSgXKPU5h6U89ipF7HBYajvYt7j.jpg
698201,Tokyo Revengers,2021-07-09,"Action, Drama",An unemployed man learns that his ex-girlfriend was murdered. He suddenly finds himself travelling through time to his middle school years and has chance to change the future and save the girl. He aims to rise to the top of the most brutal delinquent gang.,/ugOMsah4kTgB4mOQ4D9blh1oE9A.jpg,/aaOeNpdcpOJf6EcP99icwZXWbYC.jpg
609202,Black Fox,2019-10-05,"Animation, Action, Drama, Science Fiction",Rikka is a ninja descendant. Her grandfather Hyoe is the last chief of their ninja clan and her father is a cyborg researcher. Both are killed when a weapons' company raids his lab to use his research. Rikka sets out to avenge their deaths.,/4WbSBntySbZadKLWKHxNsf7sD14.jpg,/7ypOmAQ3TowBa4iBILBboOEQqYh.jpg
2300,Space Jam,1996-11-15,"Animation, Family, Comedy, Science Fiction","Jokes fly as the Tune Squad takes on the Nerdlucks in a hardcourt game to decide if the Looney Tunes remain here... or become attractions at a far-off galactic off-ramp called Moron Mountain. The Nerdlucks have a monstrous secret weapon: they've stolen the skills of top NBA stars like Charles Barkley and Patrick Ewing and become Monstars. But that's not all, folks. The Tune Squad’s secret weapon just happens to be the finest player in this or any other universe. He's outta this world. So's the fun.",/xIoWDHSA2ymOewcCpoUID4PpDb3.jpg,/4RN5El3Pj2W4gpwgiAGLVfSJv2g.jpg
58595,Snow White and the Huntsman,2012-05-30,"Adventure, Fantasy, Drama","After the Evil Queen marries the King, she performs a violent coup in which the King is murdered and his daughter, Snow White, is taken captive. Almost a decade later, a grown Snow White is still in the clutches of the Queen. In order to obtain immortality, The Evil Queen needs the heart of Snow White. After Snow escapes the castle, the Queen sends the Huntsman to find her in the Dark Forest.",/KBe9fHU5rVg4daoKnFwl1Cbc28.jpg,/8HUa5kRubYbnAD5UVpnhTGGgMTW.jpg
242582,Nightcrawler,2014-10-23,"Crime, Drama, Thriller","When Lou Bloom, desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story. Aiding him in his effort is Nina, a TV-news veteran.",/y4M5L9N2XVAajvLFj1UO3jz48Zg.jpg,/j9HrX8f7GbZQm1BrBiR40uFQZSb.jpg
213927,Born to Race: Fast Track,2014-03-20,Action,"Danny Krueger is a twenty-year old drag racer who plays by his own rules. After winning a scholarship to the prestigious Fast Lane Racing Academy, Danny finds himself competing against some of the fiercest young drivers in the world. Tension soars on and off the track, and a terrible incident leaves Danny without a racing partner. Facing dismissal from the academy, Danny is forced to team up with an old rival. The pair must learn to set aside their differences as they vie for rookie spots on a professional racing team.",/ruMaQrd2y7mGIzP39xESi8mglCH.jpg,/sYYQ9kS6Twvt0UcjxGLmBcq5k11.jpg
23827,Paranormal Activity,2007-09-14,"Horror, Mystery","After a young, middle-class couple moves into what seems like a typical suburban house, they become increasingly disturbed by a presence that may or may not be demonic but is certainly the most active in the middle of the night.  Followed by five terrifying installments in the franchise, this is the original found-footage shocker that started it all.",/hxFjtYQ1YuAAGeK13yHE2ylu5gM.jpg,/1bjA7de4O0NhMsaOqwvrecophUs.jpg
10202,Bedtime Stories,2008-12-24,"Fantasy, Comedy, Family, Romance",Skeeter Bronson is a down-on-his-luck guy who's always telling bedtime stories to his niece and nephew. But his life is turned upside down when the fantastical stories he makes up for entertainment inexplicably turn into reality. Can a bewildered Skeeter manage his own unruly fantasies now that the outrageous characters and situations from his mind have morphed into actual people and events?,/lrQtbANU5t61tNqZASVmQqgXasb.jpg,/d0w4anZCzZX74deeQ3PE1byyg97.jpg
